university_name,category,keyword,video_id,video_title,channel_name,published_at
NIT Warangal,student_experience,student review,YxZULPGTBC0,NIT Warangal || #nitwarangal  ||#messfood || #mess || #nitwarangalmess ||#nitw ||#topnit || #nit,Anuj Bind Vlogs,2023-02-19T10:56:44Z
NIT Warangal,student_experience,student review,Xp4-caP1-aY,NIT Warangal Students Reviews about GP Sir 😊,Dr.Gajendra Purohit,2024-11-10T05:50:15Z
NIT Surathkal,student_experience,student review,icTHXLTew4s,NIT Surathkal College Review 2025: Truth About Placements &amp; Campus Life,Prabhat Ranjan,2025-09-18T06:30:19Z
NIT Surathkal,student_experience,student review,oN1jJTtI6bk,Asking brutally honest Questions to NITK Students,Deepak Yaliwal,2026-03-26T02:50:18Z
NIT Surathkal,student_experience,student review,DjEyZLx4QeA,"NIT Surathkal vs NIT Trichy Which is Better? Ranking, Fees, Campus Life | #nitsurathkal #nittrichy",shiksha.com,2025-06-10T07:51:10Z
NIT Surathkal,student_experience,student review,c-QDX87CFfs,"College hostel after cracking jee !Part 2 , Nitk first year hostel !!Worth it or not ??",Still Lucky,2026-04-27T05:43:11Z
NIT Surathkal,student_experience,student review,-jrRqdTyStU,"💥 NIT Karnataka, Surathkal 2025 Cutoff &amp; Closing Rank 📈 | Fees &amp; Placement | JEE Main 2025",Careers360,2025-04-28T09:59:06Z
NIT Surathkal,student_experience,student review,tqs4JVrnbvs,My First Year at NIT Surathkal | College Life | NIT surathkal | NITK,JustAnotherKaushik,2023-09-24T06:45:33Z
NIT Surathkal,student_experience,student review,Lg8WtupE6YQ,Nit Surathkal Review in One Minute 🔥 #Shorts #nitsurathkal  #nit #iitmotivation,Ritik Meghwani,2022-07-29T14:00:11Z
NIT Surathkal,student_experience,student review,OII98Ugzv5w,NIT Surathkal 🔥 Complete Details !! Annual CTC Upto 45.03 LPA 😍,JEE Wallah,2023-05-08T14:30:11Z
NIT Surathkal,student_experience,student review,2lNF-0yOBJg,The Truth About College Life | NITK | Expectations vs Reality 📚🖊️,Preeti & Pragya,2025-08-05T14:06:25Z
NIT Surathkal,student_experience,student review,zfk7INba1ls,NIT Surathkal: Pros and Cons (2022) !!,ASpire Learning,2022-09-09T09:30:22Z
NIT Calicut,student_experience,student review,pJGZsqKqvBQ,NIT Calicut College Review in One minute 🔥  #shorts #nit #iit #jeemains #iitmotivation,Ritik Meghwani,2022-09-10T13:57:48Z
NIT Calicut,student_experience,student review,y8B7Vo32DLQ,🚀 Top Recruiters at NIT Calicut 2025! | Dream Offers #lightscameracampus,shiksha.com,2025-06-30T04:09:25Z
NIT Calicut,student_experience,student review,SXf--g8FGzw,NIT CALICUT ഒരു FUN MEET-UP | Xylem JEEnius,Xylem JEEnius,2025-11-25T13:33:30Z
NIT Calicut,student_experience,student review,-c57gOwFy-4,"Everything about NIT CALICUT in under 1 minute! Fees, Placement, Admission, Ranking, Cutoff, Reviews",Collegedunia,2025-10-24T05:00:00Z
NIT Calicut,student_experience,student review,iSv9SAhd8HM,NIT Calicut B.Tech CSE Admission | Campus life | Academics | Placements &amp; opportunities!,Brilliant Pala - JEE Main & Adv,2026-05-22T14:36:00Z
NIT Calicut,student_experience,student review,97zOYLsVA7Q,NIT Calicut College Review 2025: Truth About Placements &amp; Campus Life,Prabhat Ranjan,2025-09-19T09:29:47Z
NIT Calicut,student_experience,student review,DlhRAWpKb0c,NIT CALICUT COMPUTER SCIENCE ബ്രില്ല്യന്റിലൂടെ വിദ്യാർത്ഥി പ്രവാഹം,Brilliant Pala - JEE Main & Adv,2025-12-23T13:30:13Z
NIT Calicut,student_experience,student review,xNzkUfM5eI4,The Untold Truth of NIT Calicut  | Why It’s One of India’s Best Engineering Colleges,Brilliant Pala - JEE Main & Adv,2026-04-11T13:33:56Z
NIT Calicut,student_experience,student review,TTU-uBudIkc,First Day at NIT Calicut: I Wasn&#39;t Ready for This!,Reuben Shibu,2024-07-25T09:05:54Z
NIT Calicut,student_experience,student review,zJSqAFKmAzQ,പ്രതീക്ഷ എല്ലാം തെറ്റി😱 | NIT Calicut Visit🔥,Eduport SSLC ,2025-10-27T13:36:48Z
NIT Rourkela,student_experience,student review,V6yRWDptQuk,NIT Rourkela - I REGRET Joining 😭🥹,Anisha Behera,2025-06-10T06:38:35Z
NIT Rourkela,student_experience,student review,04AkIlE_kVQ,My 2 Years Experience At NIT Rourkela | Watch This Before Coming To This College,Alokit Says,2024-12-18T11:02:43Z
NIT Rourkela,student_experience,student review,9ula56XlVKM,Is NIT Rourkela Better Than Other NITs in 2026? Full Comparison with lower IIT 🙏,Apka Siddharth,2026-03-12T03:51:21Z
NIT Rourkela,student_experience,student review,IfMbDQdOJXg,NIT Rourkela College Review 2025: Truth About Placements &amp; Campus Life,Prabhat Ranjan,2025-09-17T06:30:19Z
NIT Rourkela,student_experience,student review,EZIrLpPTOkg,One Good thing and one Bad thing about NIT Rourkela | Students Review #nitrourkela #jee #shorts #3gr,3GR SPECIAL,2023-05-27T09:05:00Z
NIT Rourkela,student_experience,student review,x1IlgLDPUa0,Day - 01 at NIT Rourkela | #minivlog 01,Nihar Divyastha,2024-08-19T05:39:45Z
